time,ax,ay,az,wx,wy,wz,Activity
11.606,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.607,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.664,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.665,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.666,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.725,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.726,1.5068,-0.6523,1.7486,0.4582,0.0878,0.5223,WALKING
11.736,3.1379,-1.1602,-1.6475,0.4582,0.0878,0.5223,WALKING
11.737,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.755,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.787,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.847,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.848,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.877,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.908,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.917,3.1379,-1.1602,-1.6475,-0.3335,0.1708,-0.1178,WALKING
11.918,-1.2325,0.5713,0.3883,-0.3335,0.1708,-0.1178,WALKING
11.918,-1.2325,0.5713,0.3883,0.022,-0.473,-0.2528,WALKING
11.968,-1.2325,0.5713,0.3883,0.022,-0.473,-0.2528,WALKING
12.089,-1.2325,0.5713,0.3883,0.022,-0.473,-0.2528,WALKING
12.089,-1.2325,0.5713,0.3883,0.022,-0.473,-0.2528,WALKING
12.102,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.119,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.151,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.179,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.21,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.211,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.239,1.6155,1.0804,0.0881,0.4704,-0.2934,-0.0751,WALKING
12.28,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.3,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.359,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.388,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.389,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.42,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.449,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.451,-3.6746,-1.4858,-1.027,0.8632,-0.5219,-0.4373,WALKING
12.46,-0.8831,-3.0301,0.4896,0.8632,-0.5219,-0.4373,WALKING
12.461,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.461,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.509,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.568,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.577,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.598,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.627,-0.8831,-3.0301,0.4896,0.077,-0.2971,0.1351,WALKING
12.638,-0.3042,-1.4275,0.6026,0.077,-0.2971,0.1351,WALKING
12.638,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.66,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.749,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.751,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.751,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.78,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.812,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.813,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.822,-0.3042,-1.4275,0.6026,-0.5027,-0.1425,-0.1417,WALKING
12.824,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.839,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.869,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.876,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.9,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.929,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.929,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.959,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
12.997,1.2849,0.3005,-2.177,-0.5449,-0.2513,0.4167,WALKING
13,0.7352,-0.666,-2.2116,-0.5449,-0.2513,0.4167,WALKING
13,0.7352,-0.666,-2.2116,-0.397,1.3852,-0.1527,WALKING
13.079,0.7352,-0.666,-2.2116,-0.397,1.3852,-0.1527,WALKING
13.109,0.7352,-0.666,-2.2116,-0.397,1.3852,-0.1527,WALKING
13.109,0.7352,-0.666,-2.2116,-0.397,1.3852,-0.1527,WALKING
13.17,0.7352,-0.666,-2.2116,-0.397,1.3852,-0.1527,WALKING
13.18,-0.3735,-0.0159,1.5265,-0.397,1.3852,-0.1527,WALKING
13.181,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.231,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.26,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.289,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.298,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.348,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.349,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.359,-0.3735,-0.0159,1.5265,0.0263,0.133,0.0581,WALKING
13.362,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.378,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.408,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.469,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.5,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.53,3.8066,-0.4604,0.7995,-0.3549,0.5551,0.2835,WALKING
13.542,-2.7834,-1.7425,-0.7923,-0.3549,0.5551,0.2835,WALKING
13.543,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.588,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.588,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.589,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.648,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.649,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.679,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.709,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.709,-2.7834,-1.7425,-0.7923,0.2279,-0.407,-0.1832,WALKING
13.719,-0.9498,-2.8514,0.7932,0.2279,-0.407,-0.1832,WALKING
13.719,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.719,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.771,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.831,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.86,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.891,-0.9498,-2.8514,0.7932,-0.1576,-0.5427,0.3275,WALKING
13.902,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
13.903,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
13.919,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
13.948,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
13.949,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
14.012,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
14.071,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
14.072,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
14.073,-0.1945,-0.9355,0.3189,-0.6731,-0.1511,-0.0934,WALKING
14.082,2.1476,0.7174,-2.2152,-0.6731,-0.1511,-0.0934,WALKING
14.083,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.129,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.129,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.129,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.16,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.224,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.25,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.26,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.261,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.261,2.1476,0.7174,-2.2152,-0.6499,-0.3899,0.4161,WALKING
14.264,1.5061,-0.9603,-1.8537,-0.6499,-0.3899,0.4161,WALKING
14.264,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.317,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.317,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.34,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.369,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.369,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.401,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.431,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.441,1.5061,-0.9603,-1.8537,-1.3139,1.1818,-0.0219,WALKING
14.491,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.491,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.521,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.55,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.551,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.581,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.622,-1.3704,0.111,2.7484,-0.1227,-0.1205,0.1094,WALKING
14.623,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.624,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.641,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.671,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.677,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.701,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.73,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.731,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.763,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.79,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.791,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.791,4.6502,-0.6607,0.9526,-0.0623,0.7695,0.3452,WALKING
14.803,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.855,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.881,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.912,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.913,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.972,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.973,-3.8443,-0.6285,1.0048,0.7007,-0.4944,0.1375,WALKING
14.983,-1.0901,-2.0201,1.3334,0.7007,-0.4944,0.1375,WALKING
14.984,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.032,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.062,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.15,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.151,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.156,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.161,-1.0901,-2.0201,1.3334,0.2737,-0.4113,0.0782,WALKING
15.162,0.4141,-1.8678,1.0373,0.2737,-0.4113,0.0782,WALKING
15.162,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.181,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.213,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.216,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.272,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.302,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.331,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.332,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.342,0.4141,-1.8678,1.0373,-0.6524,-0.0515,-0.1093,WALKING
15.344,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.45,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.511,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.514,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.514,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.524,1.3081,1.9306,-2.3094,-0.7312,-0.652,0.3513,WALKING
15.525,0.0547,-0.6314,0.9003,-0.7312,-0.652,0.3513,WALKING
15.528,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.528,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.541,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.57,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.57,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.571,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.639,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.662,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.69,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.691,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.7,0.0547,-0.6314,0.9003,-0.0788,0.629,-0.0042,WALKING
15.701,-0.8621,-0.1804,1.978,-0.0788,0.629,-0.0042,WALKING
15.701,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.721,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.75,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.81,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.841,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.871,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.881,-0.8621,-0.1804,1.978,0.1864,-0.1566,0.1485,WALKING
15.904,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
15.932,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
15.991,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
15.992,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
16.052,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
16.053,4.3352,-0.0214,0.3806,-0.0336,0.5154,0.0917,WALKING
16.064,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.08,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.109,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.109,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.142,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.172,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.172,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.202,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.231,-2.8945,-1.2626,-0.6267,0.4423,-0.922,-0.0024,WALKING
16.263,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.29,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.299,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.299,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.352,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.352,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.383,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.411,-0.4176,-2.3339,0.2249,-0.2901,-0.5799,0.0434,WALKING
16.423,-0.0777,-1.4986,0.6595,-0.2901,-0.5799,0.0434,WALKING
16.425,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.469,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.469,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.502,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.529,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.56,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.6,-0.0777,-1.4986,0.6595,-0.846,-0.1706,-0.1838,WALKING
16.601,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.621,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.651,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.652,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.71,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.771,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.772,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.772,1.5688,0.5991,0.1007,-0.3353,-0.6056,0.2255,WALKING
16.784,1.2214,-2.0803,-0.9169,-0.3353,-0.6056,0.2255,WALKING
16.801,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.832,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.833,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.862,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.891,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.952,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.953,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.962,1.2214,-2.0803,-0.9169,-1.0714,0.3425,-0.0812,WALKING
16.962,-0.6149,-1.015,1.9947,-1.0714,0.3425,-0.0812,WALKING
16.964,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
16.964,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.011,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.012,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.042,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.071,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.079,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.08,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.102,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.131,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.14,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.14,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.143,-0.6149,-1.015,1.9947,-0.1863,-0.3759,0.0593,WALKING
17.144,4.0941,0.4805,-0.571,-0.1863,-0.3759,0.0593,WALKING
17.144,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.162,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.192,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.192,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.252,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.283,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.324,4.0941,0.4805,-0.571,0.0917,0.158,0.1595,WALKING
17.326,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.341,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.371,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.372,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.401,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.431,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.492,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.492,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.501,-2.6158,-0.7791,-1.4638,-0.1001,0.0297,-0.1985,WALKING
17.502,-1.3679,-2.6464,0.7515,-0.1001,0.0297,-0.1985,WALKING
17.503,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.522,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.551,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.552,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.582,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.611,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.641,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.671,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
17.671,-1.3679,-2.6464,0.7515,-0.3231,-0.2806,0.3177,WALKING
